Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Hombres;14 Murcia, Región de;Estudios primarios incompletos;2021T3;4,9
Hombres;14 Murcia, Región de;Estudios primarios incompletos;2021T2;5,0
Hombres;14 Murcia, Región de;Estudios primarios incompletos;2021T1;5,9
Hombres;14 Murcia, Región de;Educación primaria;2023T4;8,6
Hombres;14 Murcia, Región de;Educación primaria;2023T3;7,8
Hombres;14 Murcia, Región de;Educación primaria;2023T2;7,8
Hombres;14 Murcia, Región de;Educación primaria;2023T1;7,9
Hombres;14 Murcia, Región de;Educación primaria;2022T4;7,7
Hombres;14 Murcia, Región de;Educación primaria;2022T3;7,7
Hombres;14 Murcia, Región de;Educación primaria;2022T2;8,4
Hombres;14 Murcia, Región de;Educación primaria;2022T1;8,4
Hombres;14 Murcia, Región de;Educación primaria;2021T4;9,1
Hombres;14 Murcia, Región de;Educación primaria;2021T3;8,8
Hombres;14 Murcia, Región de;Educación primaria;2021T2;8,7
Hombres;14 Murcia, Región de;Educación primaria;2021T1;8,9
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2023T4;34,7
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2023T3;35,4
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2023T2;38,9
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2023T1;39,1
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2022T4;39,0
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2022T3;37,9
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2022T2;37,6
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2022T1;37,6
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2021T4;35,3
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2021T3;34,4
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2021T2;33,5
Hombres;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2021T1;33,2
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2023T4;15,3
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2023T3;14,2
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2023T2;13,0
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2023T1;14,0
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2022T4;14,6
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2022T3;14,9
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2022T2;14,8
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2022T1;14,6
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2021T4;14,7
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2021T3;14,2
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2021T2;15,5
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2021T1;15,4
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;7,9
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;7,6
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;7,9
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;8,2
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;8,4
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;7,9
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;8,5
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;8,4
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;8,2
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;9,4
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;8,8
Hombres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;8,7
Hombres;14 Murcia, Región de;Educación superior;2023T4;26,3
Hombres;14 Murcia, Región de;Educación superior;2023T3;26,5
Hombres;14 Murcia, Región de;Educación superior;2023T2;24,3
Hombres;14 Murcia, Región de;Educación superior;2023T1;23,6
Hombres;14 Murcia, Región de;Educación superior;2022T4;23,0
Hombres;14 Murcia, Región de;Educación superior;2022T3;23,8
Hombres;14 Murcia, Región de;Educación superior;2022T2;22,9
Hombres;14 Murcia, Región de;Educación superior;2022T1;23,3
Hombres;14 Murcia, Región de;Educación superior;2021T4;25,1
Hombres;14 Murcia, Región de;Educación superior;2021T3;26,8
Hombres;14 Murcia, Región de;Educación superior;2021T2;26,6
Hombres;14 Murcia, Región de;Educación superior;2021T1;26,3
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2023T4;0,4
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2023T3;0,5
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2023T2;0,6
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2023T1;0,8
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2022T4;0,7
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2022T3;0,7
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2022T2;0,6
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2022T1;0,6
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2021T4;0,7
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2021T3;0,2
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2021T2;0,4
Hombres;15 Navarra, Comunidad Foral de;Analfabetos;2021T1;0,2
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2023T4;2,3
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2023T3;2,3
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2023T2;2,2
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2023T1;2,7
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022T4;2,0
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022T3;2,0
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022T2;2,2
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022T1;1,8
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021T4;2,2
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021T3;2,4
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021T2;2,3
Hombres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021T1;2,4
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2023T4;9,5
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2023T3;10,9
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2023T2;11,7
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2023T1;11,2
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2022T4;10,3
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2022T3;11,2
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2022T2;11,4
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2022T1;12,1
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2021T4;12,6
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2021T3;13,7
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2021T2;12,0
Hombres;15 Navarra, Comunidad Foral de;Educación primaria;2021T1;10,7
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2023T4;23,5
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2023T3;22,8
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2023T2;23,2
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2023T1;23,5
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2022T4;26,6
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2022T3;24,4
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2022T2;25,8
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2022T1;26,2
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2021T4;26,0
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2021T3;23,8
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2021T2;25,6
Hombres;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2021T1;25,4
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2023T4;13,7
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2023T3;13,5
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2023T2;13,8
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2023T1;13,6
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022T4;11,6
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022T3;11,7
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022T2;12,4
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022T1;12,2
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021T4;11,7
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021T3;13,2
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021T2;13,1
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021T1;13,7
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;12,7
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;11,9
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;11,8
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;12,3
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;12,5
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;11,9
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;10,8
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;11,2
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;11,3
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;10,6
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;9,9
Hombres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;10,2
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2023T4;38,0
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2023T3;38,2
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2023T2;36,7
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2023T1;36,0
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2022T4;36,3
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2022T3;38,1
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2022T2;36,8
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2022T1;36,0
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2021T4;35,5
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2021T3;36,1
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2021T2;36,8
Hombres;15 Navarra, Comunidad Foral de;Educación superior;2021T1;37,4
Hombres;16 País Vasco;Analfabetos;2023T4;0,5
Hombres;16 País Vasco;Analfabetos;2023T3;0,6
Hombres;16 País Vasco;Analfabetos;2023T2;0,5
Hombres;16 País Vasco;Analfabetos;2023T1;0,7
Hombres;16 País Vasco;Analfabetos;2022T4;0,5
Hombres;16 País Vasco;Analfabetos;2022T3;0,2
Hombres;16 País Vasco;Analfabetos;2022T2;0,2
Hombres;16 País Vasco;Analfabetos;2022T1;0,1
Hombres;16 País Vasco;Analfabetos;2021T4;0,2
Hombres;16 País Vasco;Analfabetos;2021T3;0,3
Hombres;16 País Vasco;Analfabetos;2021T2;0,3
Hombres;16 País Vasco;Analfabetos;2021T1;0,2
Hombres;16 País Vasco;Estudios primarios incompletos;2023T4;1,5
Hombres;16 País Vasco;Estudios primarios incompletos;2023T3;1,6
Hombres;16 País Vasco;Estudios primarios incompletos;2023T2;1,3
Hombres;16 País Vasco;Estudios primarios incompletos;2023T1;1,4
Hombres;16 País Vasco;Estudios primarios incompletos;2022T4;2,1
Hombres;16 País Vasco;Estudios primarios incompletos;2022T3;1,6
Hombres;16 País Vasco;Estudios primarios incompletos;2022T2;1,8
Hombres;16 País Vasco;Estudios primarios incompletos;2022T1;1,8
Hombres;16 País Vasco;Estudios primarios incompletos;2021T4;1,9
Hombres;16 País Vasco;Estudios primarios incompletos;2021T3;1,8
Hombres;16 País Vasco;Estudios primarios incompletos;2021T2;1,5
Hombres;16 País Vasco;Estudios primarios incompletos;2021T1;1,5
Hombres;16 País Vasco;Educación primaria;2023T4;6,0
Hombres;16 País Vasco;Educación primaria;2023T3;6,7
Hombres;16 País Vasco;Educación primaria;2023T2;6,8
Hombres;16 País Vasco;Educación primaria;2023T1;7,2
Hombres;16 País Vasco;Educación primaria;2022T4;6,7
Hombres;16 País Vasco;Educación primaria;2022T3;7,3
Hombres;16 País Vasco;Educación primaria;2022T2;7,3
Hombres;16 País Vasco;Educación primaria;2022T1;7,6
Hombres;16 País Vasco;Educación primaria;2021T4;8,3
Hombres;16 País Vasco;Educación primaria;2021T3;7,9
Hombres;16 País Vasco;Educación primaria;2021T2;8,5
Hombres;16 País Vasco;Educación primaria;2021T1;8,1
Hombres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2023T4;22,6
Hombres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2023T3;22,4
Hombres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2023T2;23,2
Hombres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2023T1;22,3
Hombres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2022T4;21,2
